2010-10-06 08:00:00,106,348746
2010-10-06 08:00:00,105,331580
2010-10-06 08:00:00,105.5,352352
2010-10-06 08:00:00,106.5,347253
2010-10-06 08:00:00,105,330164
2010-10-06 08:00:01,106.5,332688
2010-10-06 08:00:01,107,343413
2010-10-06 08:00:02,107,337008
2010-10-06 08:00:02,107,346299
2010-10-06 08:00:02,105,342927
2010-10-06 08:00:05,107,354739
2010-10-06 08:00:07,105.5,335504
2010-10-06 08:00:08,104.5,340119
2010-10-06 08:00:08,104,345891
2010-10-06 08:00:09,104,348046
2010-10-06 08:00:09,105.5,345083
2010-10-06 08:00:11,104,342093
2010-10-06 08:00:15,104,337672
2010-10-06 08:00:15,104.5,347555
2010-10-06 08:00:15,103.5,330590
2010-10-06 08:00:20,103.5,345191
2010-10-06 08:00:24,103,351866
2010-10-06 08:00:26,102.5,339983
2010-10-06 08:00:26,102,344369
2010-10-06 08:00:26,102,354881
2010-10-06 08:00:28,101.5,334565
2010-10-06 08:00:28,102,349551
2010-10-06 08:00:31,103,351263
2010-10-06 08:00:35,102,339130
2010-10-06 08:00:36,103,344365
2010-10-06 08:00:36,103,337975
2010-10-06 08:00:38,103.5,353616
2010-10-06 08:00:41,104,353410
2010-10-06 08:00:41,104.5,352358
2010-10-06 08:00:42,104,354476
2010-10-06 08:00:42,103.5,341272
2010-10-06 08:00:42,103.5,340686
2010-10-06 08:00:42,103,342137
2010-10-06 08:00:45,103,335771
2010-10-06 08:00:46,103,341574
2010-10-06 08:00:50,102.5,331430
2010-10-06 08:00:54,102,334797
2010-10-06 08:00:56,102,331081
2010-10-06 08:00:56,101.5,344366
2010-10-06 08:00:57,102.5,343610
2010-10-06 08:00:58,102.5,338932
2010-10-06 08:01:03,102,352123
2010-10-06 08:01:03,102,351993
2010-10-06 08:01:03,101.5,332694
2010-10-06 08:01:04,101.5,350636
2010-10-06 08:01:04,101.5,348116
2010-10-06 08:01:05,101.5,354297
2010-10-06 08:01:05,101.5,341651
2010-10-06 08:01:05,101,353502
2010-10-06 08:01:11,102,330778
2010-10-06 08:01:11,101,353623
2010-10-06 08:01:13,101.5,350950
2010-10-06 08:01:13,101.5,343623
2010-10-06 08:01:20,102,349331
2010-10-06 08:01:21,101.5,339813
2010-10-06 08:01:26,101.5,353559
2010-10-06 08:01:26,102,354595
2010-10-06 08:01:29,101.5,340490
2010-10-06 08:01:32,101.5,340213
2010-10-06 08:01:32,102,354948
2010-10-06 08:01:32,102.5,332508
2010-10-06 08:01:35,102.5,353475
2010-10-06 08:01:35,102.5,344665
2010-10-06 08:01:36,102,348084
2010-10-06 08:01:37,102,335960
2010-10-06 08:01:37,102,350005
2010-10-06 08:01:39,102.5,330514
2010-10-06 08:01:40,102.5,338437
2010-10-06 08:01:50,102.5,336042
2010-10-06 08:01:51,102,354299
2010-10-06 08:01:51,101.5,337603
2010-10-06 08:01:56,102.5,343976
2010-10-06 08:01:57,103,341349
2010-10-06 08:01:57,103,353076
2010-10-06 08:01:57,103,343277
2010-10-06 08:01:57,103,345170
2010-10-06 08:01:57,102.5,347975
2010-10-06 08:01:59,103,345553
2010-10-06 08:02:00,102.5,337377
2010-10-06 08:02:00,103.5,334986
2010-10-06 08:02:01,103.5,339512
2010-10-06 08:02:01,103.5,343450
2010-10-06 08:02:04,104,347250
2010-10-06 08:02:06,104.5,343894
2010-10-06 08:02:06,104,337055
2010-10-06 08:02:06,104,345986
2010-10-06 08:02:09,104,337738
2010-10-06 08:02:11,104,339862
2010-10-06 08:02:11,104.5,349199
2010-10-06 08:02:12,104,339879
2010-10-06 08:02:19,104.5,336184
2010-10-06 08:02:20,105,353361
2010-10-06 08:02:20,105,347035
2010-10-06 08:02:21,105,349349
2010-10-06 08:02:22,105,332433
2010-10-06 08:02:24,105,352357
2010-10-06 08:02:26,105,339158
2010-10-06 08:02:28,105,336113
2010-10-06 08:02:28,105,353830
2010-10-06 08:02:37,104.5,342319
2010-10-06 08:02:38,105,346663
2010-10-06 08:02:38,105.5,349392
2010-10-06 08:02:39,105,340216
2010-10-06 08:02:39,105,341217
2010-10-06 08:02:44,105.5,353142
2010-10-06 08:02:45,105.5,350903
2010-10-06 08:02:46,105.5,343936
2010-10-06 08:02:50,106,354521
2010-10-06 08:02:50,106,354689
2010-10-06 08:02:58,106,339864
2010-10-06 08:02:59,106,354834
2010-10-06 08:03:01,106,350196
2010-10-06 08:03:03,106,334898
2010-10-06 08:03:05,106,352996
2010-10-06 08:03:05,105.5,350253
2010-10-06 08:03:06,05.5,333713
2010-10-06 08:03:06,05.5,339863
2010-10-06 08:03:10,106,339516
2010-10-06 08:03:13,106,345038
2010-10-06 08:03:17,106,348041
2010-10-06 08:03:18,107,353179
2010-10-06 08:03:18,107,336144
2010-10-06 08:03:20,107,341531
2010-10-06 08:03:26,107.5,348649
2010-10-06 08:03:26,107.5,345936
2010-10-06 08:03:26,107.5,342098
2010-10-06 08:03:27,107.5,354578
2010-10-06 08:03:27,107.5,353504
2010-10-06 08:03:28,107.5,351732
2010-10-06 08:03:30,107.5,344097
2010-10-06 08:03:38,107.5,336520
2010-10-06 08:03:39,107.5,343076
2010-10-06 08:03:39,107.5,341658
2010-10-06 08:03:44,107.5,341359
2010-10-06 08:03:44,107.5,352203
2010-10-06 08:03:44,107.5,335333
2010-10-06 08:03:44,107.5,349309
2010-10-06 08:03:44,107,345605
2010-10-06 08:03:48,107,353970
2010-10-06 08:03:49,107,335745
2010-10-06 08:03:50,107,345778
2010-10-06 08:03:50,106.5,331050
2010-10-06 08:03:50,107,331664
2010-10-06 08:03:50,107,337281
2010-10-06 08:03:51,107,339659
2010-10-06 08:03:51,107,334416
2010-10-06 08:03:54,107,337631
2010-10-06 08:03:54,107.5,345408
2010-10-06 08:03:54,107.5,352046
2010-10-06 08:03:55,107,354922
2010-10-06 08:03:56,106.5,336712
2010-10-06 08:03:56,107,353095
2010-10-06 08:03:56,107,341533
2010-10-06 08:04:00,107,354284
2010-10-06 08:04:03,106.5,331252
2010-10-06 08:04:04,106.5,340812
2010-10-06 08:04:04,106.5,354213
2010-10-06 08:04:04,106,331722
2010-10-06 08:04:09,106,336096
2010-10-06 08:04:09,105.5,351527
2010-10-06 08:04:09,106.5,348680
2010-10-06 08:04:10,106,348955
2010-10-06 08:04:11,105.5,353586
2010-10-06 08:04:13,105,340708
2010-10-06 08:04:14,104.5,346028
2010-10-06 08:04:33,105,330202
2010-10-06 08:04:44,105.5,348566
2010-10-06 08:04:44,105.5,351325
2010-10-06 08:04:45,105,354851
2010-10-06 08:04:48,105.5,337181
2010-10-06 08:04:56,105.5,348379
2010-10-06 08:04:56,106,338846
2010-10-06 08:04:57,106,346242
2010-10-06 08:04:58,106.5,344112
2010-10-06 08:04:59,107,342871
2010-10-06 08:05:11,106,346241
2010-10-06 08:05:43,105,353795
2010-10-06 08:05:51,104.5,337712
2010-10-06 08:06:04,104,334384
2010-10-06 08:06:04,104,353977
2010-10-06 08:06:12,104.5,348604
2010-10-06 08:06:43,102,342202
2010-10-06 08:06:43,102,337762
2010-10-06 08:06:51,102,330023
2010-10-06 08:06:51,102,339262
2010-10-06 08:06:51,102,344298
2010-10-06 08:06:54,102.5,330349
2010-10-06 08:06:59,103.5,354850
2010-10-06 08:07:11,103,346864
2010-10-06 08:07:11,103,343221
2010-10-06 08:07:20,102.5,351990
2010-10-06 08:07:20,101.5,346424
2010-10-06 08:07:22,102,330003
2010-10-06 08:07:37,102.5,350689
2010-10-06 08:07:37,102,330025
2010-10-06 08:07:37,101,335214
2010-10-06 08:07:37,101,334773
2010-10-06 08:07:39,101.5,340920
2010-10-06 08:07:39,101.5,354303
2010-10-06 08:07:39,102,339191
2010-10-06 08:07:39,102,344768
2010-10-06 08:07:39,102.5,350634
2010-10-06 08:07:39,103,352164
2010-10-06 08:07:39,102,338822
2010-10-06 08:07:39,101,331080
2010-10-06 08:07:44,101.5,354049
2010-10-06 08:07:44,101,338452
2010-10-06 08:07:44,101,352076
2010-10-06 08:07:44,101,352306
2010-10-06 08:07:44,101,337883
2010-10-06 08:07:44,101,340512
2010-10-06 08:07:44,101,334421
2010-10-06 08:07:44,101,354537
2010-10-06 08:07:44,101,351357
2010-10-06 08:07:45,101,348187
2010-10-06 08:07:45,101,353828
2010-10-06 08:07:45,101,346367
2010-10-06 08:07:45,101,331187
2010-10-06 08:07:45,101,338821
2010-10-06 08:07:46,101,340763
2010-10-06 08:07:46,101,348891
2010-10-06 08:07:52,100.5,351595
2010-10-06 08:07:53,100,352258
2010-10-06 08:07:53,100,338196
2010-10-06 08:07:53,100,345701
2010-10-06 08:07:53,100,349297
2010-10-06 08:07:53,100,340841
2010-10-06 08:07:53,100,351597
2010-10-06 08:07:53,100,332893
2010-10-06 08:07:53,100,348513
2010-10-06 08:07:53,100,344415
2010-10-06 08:07:53,100,348933
2010-10-06 08:07:53,100,344060
2010-10-06 08:07:53,100,335961
2010-10-06 08:07:53,100,340322
2010-10-06 08:07:53,100,335672
2010-10-06 08:07:53,100,350295
2010-10-06 08:07:53,100,335860
2010-10-06 08:07:53,100,343408
2010-10-06 08:07:53,100,354786
2010-10-06 08:07:53,100,335191
2010-10-06 08:07:53,100,334929
2010-10-06 08:07:53,100,331014
2010-10-06 08:07:56,99,336740
2010-10-06 08:07:56,98.5,344844
2010-10-06 08:08:02,98.5,332387
2010-10-06 08:08:03,98,342987
2010-10-06 08:08:04,98.5,349506
2010-10-06 08:08:05,98.5,337846
2010-10-06 08:08:10,99,339952
2010-10-06 08:08:11,98.5,331667
2010-10-06 08:08:16,98,348551
2010-10-06 08:08:16,98,335291
2010-10-06 08:08:38,99,331844
2010-10-06 08:09:19,99.5,336901
2010-10-06 08:09:38,99.5,351844
2010-10-06 08:09:42,98.5,345775
2010-10-06 08:09:42,99,344781
2010-10-06 08:09:47,99.5,336032
2010-10-06 08:09:53,100,339853
2010-10-06 08:09:53,100,340388
2010-10-06 08:09:53,100,352981
2010-10-06 08:09:53,100,343902
2010-10-06 08:09:56,99.5,330548
2010-10-06 08:10:02,99.5,352727
2010-10-06 08:10:02,99,343163
2010-10-06 08:10:06,100.5,337857
2010-10-06 08:10:08,100,354399
2010-10-06 08:10:09,100.5,353884
2010-10-06 08:10:09,100,339547
2010-10-06 08:10:09,100,332739
2010-10-06 08:10:09,99.5,354371
2010-10-06 08:10:13,100.5,352452
2010-10-06 08:10:13,100,353851
2010-10-06 08:10:13,100,330892
2010-10-06 08:10:19,100.5,335935
2010-10-06 08:10:42,100.5,344526
2010-10-06 08:11:01,100,335292
2010-10-06 08:11:01,100,347162
2010-10-06 08:11:14,100.5,342060
2010-10-06 08:11:18,100.5,338700
2010-10-06 08:11:18,100.5,345592
2010-10-06 08:11:18,100.5,333889
2010-10-06 08:11:25,101,353214
2010-10-06 08:11:25,101,331068
2010-10-06 08:11:27,101,333968
2010-10-06 08:11:30,101.5,330920
2010-10-06 08:11:30,102,337366
2010-10-06 08:11:30,102.5,330222
2010-10-06 08:11:30,103,337139
2010-10-06 08:11:31,103,340597
2010-10-06 08:11:31,103,349985
2010-10-06 08:11:34,103.5,332258
2010-10-06 08:11:34,103.5,354324
2010-10-06 08:11:35,103.5,352765
2010-10-06 08:11:35,104,334039
2010-10-06 08:11:36,104,345769
2010-10-06 08:11:36,103,347240
2010-10-06 08:11:38,104.5,344766
2010-10-06 08:11:48,105,344999
2010-10-06 08:11:49,104.5,341847
2010-10-06 08:11:49,104,340108
2010-10-06 08:11:49,104,331445
2010-10-06 08:11:53,104.5,350831
2010-10-06 08:11:53,105,354088
2010-10-06 08:11:54,104.5,344646
2010-10-06 08:11:57,104.5,340145
2010-10-06 08:11:57,104,332004
2010-10-06 08:11:59,104,353584
2010-10-06 08:11:59,104,335072
2010-10-06 08:11:59,104,335711
2010-10-06 08:11:59,104,331488
2010-10-06 08:11:59,104,348930
2010-10-06 08:11:59,104,348107
2010-10-06 08:11:59,104,345486
2010-10-06 08:11:59,104,354753
2010-10-06 08:11:59,104,336219
2010-10-06 08:12:01,104.5,332967
2010-10-06 08:12:08,104.5,334313
2010-10-06 08:12:08,104.5,344764
2010-10-06 08:12:09,105,349046
2010-10-06 08:12:16,104.5,351373
2010-10-06 08:12:16,104,354538
2010-10-06 08:12:16,104,331992
2010-10-06 08:12:16,103.5,333503
2010-10-06 08:12:16,103.5,352541
2010-10-06 08:12:16,103,346002
2010-10-06 08:12:17,102.5,334406
2010-10-06 08:12:19,102,348186
2010-10-06 08:12:19,101.5,348193
2010-10-06 08:12:23,102,336050
2010-10-06 08:12:23,102,332474
2010-10-06 08:12:24,101.5,339186
2010-10-06 08:12:25,101.5,337545
2010-10-06 08:12:29,101.5,339526
2010-10-06 08:12:32,102.5,344166
2010-10-06 08:12:45,103,340098
2010-10-06 08:12:45,103.5,332317
2010-10-06 08:12:45,104,333773
2010-10-06 08:12:45,104.5,349949
2010-10-06 08:12:48,104.5,347017
2010-10-06 08:12:55,104.5,331728
2010-10-06 08:13:18,104.5,333636
2010-10-06 08:13:18,104.5,342792
2010-10-06 08:13:23,105,343535
2010-10-06 08:13:31,105,347497
2010-10-06 08:13:36,105,341458
2010-10-06 08:13:36,104.5,353166
2010-10-06 08:13:39,105.5,350746
2010-10-06 08:13:57,106,353842
2010-10-06 08:13:58,106,347082
2010-10-06 08:13:59,106,349036
2010-10-06 08:14:01,106.5,352245
2010-10-06 08:14:01,106.5,337480
2010-10-06 08:14:01,107,352854
2010-10-06 08:14:07,106.5,335874
2010-10-06 08:14:08,107,344124
2010-10-06 08:14:08,107,347634
2010-10-06 08:14:08,107,348614
2010-10-06 08:14:08,107,331647
2010-10-06 08:14:09,107,334977
2010-10-06 08:14:10,107,346020
2010-10-06 08:14:10,107,336709
2010-10-06 08:14:10,107,341825
2010-10-06 08:14:11,107,345900
2010-10-06 08:14:13,106.5,331856
2010-10-06 08:14:14,106.5,331982
2010-10-06 08:14:14,107,334375
2010-10-06 08:14:14,107,335484
2010-10-06 08:14:14,108,341863
2010-10-06 08:14:14,108,336776
2010-10-06 08:14:14,108,339768
2010-10-06 08:14:14,108.5,349825
2010-10-06 08:14:14,109,350259
2010-10-06 08:14:14,109,340936
2010-10-06 08:14:14,109,350971
2010-10-06 08:14:14,109,347514
2010-10-06 08:14:15,109,343761
2010-10-06 08:14:15,109,346805
2010-10-06 08:14:16,108,348453
2010-10-06 08:14:21,108,349648
2010-10-06 08:14:21,108,346590
2010-10-06 08:14:27,108,344226
2010-10-06 08:14:27,107.5,350184
2010-10-06 08:14:33,108,339817
2010-10-06 08:14:33,108,345464
2010-10-06 08:14:36,108.5,335543
2010-10-06 08:14:36,108.5,336630
2010-10-06 08:14:36,109,339119
2010-10-06 08:14:37,108,339601
2010-10-06 08:14:37,108,335601
2010-10-06 08:14:37,108.5,350764
2010-10-06 08:14:46,108.5,331144
2010-10-06 08:14:46,108.5,340722
2010-10-06 08:14:49,108.5,346744
2010-10-06 08:14:52,108.5,348051
2010-10-06 08:14:53,108.5,336988
2010-10-06 08:14:54,108,348043
2010-10-06 08:14:56,108.5,333813
2010-10-06 08:15:03,108.5,346461
2010-10-06 08:15:03,108.5,340245
2010-10-06 08:15:03,109,348284
2010-10-06 08:15:03,109,349155
2010-10-06 08:15:03,109,351463
2010-10-06 08:15:03,109.5,337007
2010-10-06 08:15:03,109.5,340664
2010-10-06 08:15:03,109.5,332610
2010-10-06 08:15:05,109.5,331024
2010-10-06 08:15:05,109.5,335868
2010-10-06 08:15:05,109,336901
2010-10-06 08:15:10,109,336526
2010-10-06 08:15:25,109,340616
2010-10-06 08:15:25,109,332923
2010-10-06 08:15:25,109.5,336214
2010-10-06 08:15:25,110,350745
2010-10-06 08:15:25,110.5,348206
2010-10-06 08:15:25,111,336766
2010-10-06 08:15:25,110.5,350323
2010-10-06 08:15:25,111,352609
2010-10-06 08:15:25,110.5,334262
2010-10-06 08:15:25,110,343489
2010-10-06 08:15:25,111,353445
2010-10-06 08:15:25,111.5,331963
2010-10-06 08:15:25,111.5,341755
2010-10-06 08:15:25,111.5,336686
2010-10-06 08:15:27,111.5,332298
2010-10-06 08:15:27,111,341153
2010-10-06 08:15:30,110.5,351151
2010-10-06 08:15:34,110,337452
2010-10-06 08:15:34,110,336104
2010-10-06 08:15:39,109.5,345019
2010-10-06 08:15:40,109.5,330420
2010-10-06 08:15:42,109.5,354381
2010-10-06 08:15:42,109,351580
2010-10-06 08:15:43,109,345907
2010-10-06 08:15:47,108.5,335031
2010-10-06 08:15:47,108.5,333564
2010-10-06 08:16:09,108.5,352944
2010-10-06 08:16:15,108,333660
2010-10-06 08:16:15,108,332953
2010-10-06 08:16:18,107.5,333598
2010-10-06 08:16:18,107.5,351916
2010-10-06 08:16:18,107.5,335623
2010-10-06 08:16:19,108.5,354655
2010-10-06 08:16:24,108,350575
2010-10-06 08:16:24,108,347713
2010-10-06 08:16:31,108,341638
2010-10-06 08:16:36,108.5,343104
2010-10-06 08:16:41,108.5,343089
2010-10-06 08:16:41,108.5,352056
2010-10-06 08:16:41,108.5,354050
2010-10-06 08:16:52,108.5,353770
2010-10-06 08:16:52,108.5,332233
2010-10-06 08:16:53,108.5,339162
2010-10-06 08:16:54,108.5,337701
2010-10-06 08:16:55,108.5,354621
2010-10-06 08:16:55,108.5,351604
2010-10-06 08:17:08,108.5,345751
2010-10-06 08:17:08,108.5,344937
2010-10-06 08:17:08,108.5,351127
2010-10-06 08:17:16,107.5,347291
2010-10-06 08:17:16,107.5,346041
2010-10-06 08:17:29,107,340600
2010-10-06 08:17:43,107.5,336255
2010-10-06 08:17:53,106.5,352892
2010-10-06 08:17:53,106.5,351751
2010-10-06 08:18:07,106,352036
2010-10-06 08:18:09,106,340476
2010-10-06 08:18:43,106,339497
2010-10-06 08:18:43,106,337099
2010-10-06 08:18:43,106,344085
2010-10-06 08:18:56,106.5,331757
2010-10-06 08:19:00,106.5,340702
2010-10-06 08:19:00,107.5,338805
2010-10-06 08:19:00,106.5,344095
2010-10-06 08:19:01,106.5,340567
2010-10-06 08:19:01,106.5,352602
2010-10-06 08:19:12,106.5,331087
2010-10-06 08:19:12,106.5,341906
2010-10-06 08:19:24,106.5,334876
2010-10-06 08:19:24,106.5,333787
2010-10-06 08:19:31,107,350665
2010-10-06 08:19:37,107.5,339865
2010-10-06 08:19:43,106.5,345151
2010-10-06 08:19:48,106.5,330354
2010-10-06 08:19:59,106,346755
2010-10-06 08:20:00,106,352814
2010-10-06 08:20:00,106,339362
2010-10-06 08:20:01,107.5,350896
2010-10-06 08:20:03,106.5,331078
2010-10-06 08:20:53,105.5,333096
2010-10-06 08:21:15,106.5,347977
2010-10-06 08:21:15,106.5,341505
2010-10-06 08:21:26,107,352853
2010-10-06 08:21:26,107.5,345556
2010-10-06 08:21:42,106,338965
2010-10-06 08:21:47,106,335777
2010-10-06 08:21:47,106.5,348797
2010-10-06 08:21:49,106,342538
2010-10-06 08:21:49,106,342795
2010-10-06 08:21:49,106,354805
2010-10-06 08:21:49,105.5,343129
